LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
10000.0,1.0,1.0,0.0,27.0,-1.0,-1.0,2.0,3.0,-2.0,-2.0,86419.0,93326.0,-200.0,153091.0,-232.0,26875.0,0.0,0.0,0.0,205770.0,0.0,82058.0,0.0
10000.0,1.0,1.0,0.0,27.0,7.0,0.0,4.0,5.0,-2.0,-2.0,-81.0,166710.0,-200.0,-212.0,-232.0,15719.0,246128.0,0.0,0.0,293491.0,0.0,0.0,0.0
105707.0,1.0,0.0,0.0,23.0,2.0,-2.0,0.0,3.0,-2.0,1.0,103575.0,151167.0,-200.0,145228.0,-232.0,-331.0,0.0,0.0,0.0,77307.0,0.0,0.0,0.0
376706.0,1.0,0.0,1.0,21.0,6.0,-2.0,4.0,-1.0,-2.0,-2.0,5355.0,95030.0,-200.0,-212.0,119576.0,59052.0,71163.0,179627.0,0.0,113211.0,167472.0,224316.0,0.0
37207.0,1.0,0.0,0.0,21.0,4.0,-1.0,4.0,1.0,-2.0,1.0,108425.0,142788.0,-200.0,40329.0,4110.0,-331.0,0.0,0.0,0.0,59495.0,0.0,101391.0,0.0
10000.0,1.0,1.0,1.0,31.0,-1.0,-1.0,3.0,3.0,-2.0,-2.0,1330.0,147351.0,-200.0,13588.0,-232.0,30276.0,0.0,0.0,0.0,248730.0,0.0,125611.0,0.0
10000.0,1.0,0.0,0.0,21.0,4.0,-2.0,4.0,1.0,-2.0,-1.0,168271.0,76686.0,-200.0,3054.0,-232.0,35100.0,44018.0,0.0,0.0,0.0,120562.0,260835.0,0.0
10000.0,1.0,0.0,0.0,30.0,-0.0,-1.0,1.0,3.0,-2.0,-1.0,31689.0,132266.0,-200.0,58571.0,-232.0,23877.0,0.0,0.0,0.0,207003.0,0.0,33091.0,0.0
57819.0,1.0,0.0,0.0,33.0,-1.0,-2.0,-0.0,1.0,-2.0,-2.0,44193.0,125365.0,-200.0,17496.0,-232.0,9705.0,0.0,0.0,0.0,105056.0,0.0,117074.0,0.0
10000.0,1.0,1.0,0.0,25.0,1.0,-1.0,2.0,3.0,-2.0,-0.0,114656.0,160585.0,-200.0,169326.0,-232.0,-331.0,0.0,0.0,0.0,282943.0,0.0,0.0,0.0
10000.0,1.0,2.0,1.0,36.0,1.0,-2.0,3.0,2.0,-2.0,-2.0,-81.0,170312.0,-200.0,52679.0,34570.0,120284.0,77498.0,0.0,0.0,559874.0,0.0,64308.0,0.0
38518.0,1.0,0.0,0.0,21.0,4.0,-2.0,0.0,2.0,-2.0,-2.0,112790.0,4089.0,-200.0,-212.0,-232.0,92084.0,143674.0,0.0,0.0,0.0,95942.0,208887.0,0.0
121066.0,1.0,1.0,1.0,32.0,2.0,-2.0,2.0,-1.0,-2.0,-2.0,-81.0,112417.0,-200.0,63656.0,105461.0,116675.0,35310.0,0.0,0.0,403847.0,76290.0,212337.0,0.0
230982.0,1.0,0.0,0.0,26.0,3.0,-1.0,1.0,1.0,-2.0,-2.0,57012.0,46848.0,-200.0,924.0,46463.0,79937.0,133587.0,0.0,0.0,159037.0,85142.0,105175.0,0.0
246578.0,1.0,0.0,0.0,23.0,1.0,-1.0,3.0,2.0,-2.0,-2.0,146232.0,58276.0,-200.0,-212.0,1018.0,20527.0,0.0,0.0,0.0,98830.0,149375.0,332442.0,0.0
68940.0,1.0,0.0,1.0,38.0,-0.0,-0.0,-1.0,2.0,-2.0,-2.0,-81.0,101188.0,-200.0,-212.0,2671.0,29518.0,0.0,0.0,0.0,145010.0,0.0,131534.0,0.0
462601.0,1.0,0.0,0.0,21.0,1.0,1.0,4.0,6.0,-2.0,-2.0,196603.0,50664.0,-200.0,86443.0,-232.0,-331.0,0.0,0.0,0.0,205311.0,26257.0,204473.0,0.0
412795.0,1.0,0.0,0.0,28.0,2.0,-1.0,-1.0,3.0,-2.0,-2.0,84016.0,95469.0,-200.0,38008.0,-232.0,7026.0,0.0,0.0,0.0,138196.0,37641.0,0.0,0.0
10000.0,1.0,2.0,0.0,21.0,3.0,-2.0,8.0,2.0,-2.0,1.0,67177.0,234174.0,-200.0,159478.0,-232.0,12240.0,0.0,0.0,0.0,395532.0,0.0,104718.0,0.0
451340.0,1.0,0.0,0.0,29.0,2.0,-2.0,-1.0,2.0,-2.0,-2.0,-81.0,63873.0,-200.0,-212.0,49685.0,107244.0,180999.0,0.0,0.0,196369.0,68830.0,0.0,0.0
68430.0,1.0,0.0,1.0,21.0,3.0,-2.0,2.0,3.0,-2.0,-2.0,29273.0,159545.0,-200.0,181903.0,-232.0,48684.0,0.0,0.0,0.0,381072.0,0.0,0.0,0.0
10000.0,1.0,1.0,1.0,42.0,2.0,-2.0,2.0,5.0,-2.0,-2.0,-81.0,154136.0,-200.0,-212.0,-232.0,81981.0,0.0,0.0,0.0,458336.0,44638.0,156084.0,0.0
10000.0,1.0,0.0,0.0,26.0,3.0,-2.0,1.0,-2.0,-2.0,1.0,-81.0,125050.0,-200.0,58864.0,106622.0,57707.0,151588.0,0.0,0.0,193801.0,54885.0,74954.0,0.0
239467.0,1.0,0.0,0.0,35.0,1.0,-2.0,-1.0,1.0,-2.0,-2.0,-81.0,75773.0,-200.0,-212.0,62855.0,86437.0,101339.0,0.0,0.0,196874.0,51049.0,42774.0,0.0
28186.0,1.0,0.0,2.0,21.0,2.0,-2.0,4.0,-2.0,-2.0,0.0,30341.0,173397.0,13570.0,131768.0,52634.0,-331.0,0.0,159267.0,0.0,146687.0,16479.0,343979.0,1.0
51446.0,1.0,1.0,1.0,40.0,-2.0,-2.0,0.0,3.0,-2.0,-2.0,-81.0,67180.0,-200.0,62084.0,-232.0,109353.0,0.0,0.0,0.0,308162.0,0.0,269066.0,0.0
120922.0,1.0,0.0,0.0,21.0,4.0,-1.0,2.0,3.0,-2.0,-2.0,155637.0,16113.0,-200.0,-212.0,-232.0,41768.0,0.0,0.0,0.0,0.0,107418.0,297393.0,0.0
10000.0,1.0,0.0,1.0,24.0,-1.0,-2.0,1.0,2.0,-2.0,-0.0,118326.0,139701.0,-200.0,189321.0,-232.0,3941.0,0.0,0.0,0.0,222283.0,0.0,69058.0,0.0
337164.0,1.0,0.0,0.0,34.0,3.0,-2.0,-0.0,1.0,-2.0,-2.0,-81.0,76529.0,-200.0,-212.0,99487.0,128380.0,262426.0,0.0,0.0,305367.0,87153.0,0.0,0.0
10000.0,1.0,2.0,2.0,41.0,1.0,-2.0,3.0,2.0,-2.0,-2.0,-81.0,161883.0,-200.0,48684.0,39180.0,150738.0,0.0,0.0,0.0,673592.0,0.0,202561.0,0.0
139674.0,1.0,1.0,1.0,39.0,-2.0,-2.0,-0.0,2.0,-2.0,-2.0,-81.0,85772.0,-200.0,12259.0,-232.0,41635.0,0.0,0.0,0.0,174971.0,46313.0,296564.0,0.0
175036.0,1.0,0.0,1.0,21.0,4.0,-2.0,3.0,-1.0,-2.0,-2.0,-81.0,57312.0,-200.0,42985.0,96682.0,121156.0,93770.0,0.0,0.0,159905.0,76896.0,258721.0,0.0
10000.0,1.0,1.0,2.0,21.0,4.0,-2.0,6.0,-0.0,-2.0,-2.0,114081.0,197281.0,-200.0,172290.0,-232.0,-331.0,0.0,346641.0,0.0,135503.0,2103.0,290037.0,1.0
10000.0,1.0,0.0,0.0,21.0,6.0,-2.0,3.0,3.0,-2.0,1.0,252148.0,130681.0,-200.0,145186.0,-232.0,-331.0,0.0,132195.0,0.0,0.0,0.0,0.0,0.0
18704.0,2.0,1.0,1.0,21.0,4.0,-2.0,6.0,1.0,-2.0,2.0,305563.0,217416.0,-200.0,256455.0,-232.0,-331.0,0.0,141715.0,0.0,260841.0,0.0,39459.0,0.0
10000.0,1.0,0.0,0.0,33.0,4.0,-0.0,1.0,1.0,-2.0,-1.0,-81.0,142768.0,-200.0,1324.0,43589.0,67258.0,214828.0,0.0,0.0,342068.0,0.0,0.0,0.0
350907.0,1.0,0.0,0.0,25.0,1.0,-1.0,2.0,4.0,-2.0,-2.0,179645.0,87098.0,-200.0,29602.0,-232.0,36054.0,0.0,0.0,0.0,320256.0,48332.0,63711.0,0.0
134810.0,1.0,0.0,1.0,38.0,-1.0,-1.0,-1.0,1.0,-2.0,-2.0,-81.0,82743.0,-200.0,-212.0,19761.0,31067.0,0.0,0.0,0.0,93742.0,21380.0,166773.0,0.0
10000.0,1.0,2.0,0.0,28.0,-0.0,-2.0,2.0,3.0,-2.0,-2.0,63973.0,116072.0,-200.0,82447.0,-232.0,-331.0,0.0,0.0,0.0,139524.0,0.0,75851.0,0.0
244433.0,1.0,0.0,1.0,42.0,2.0,-2.0,1.0,3.0,-2.0,-2.0,-81.0,119037.0,-200.0,-212.0,57427.0,156099.0,156447.0,0.0,0.0,586928.0,57713.0,31239.0,0.0
35668.0,1.0,0.0,0.0,21.0,3.0,-2.0,2.0,-2.0,-2.0,1.0,118343.0,129146.0,-200.0,82704.0,38583.0,-331.0,0.0,0.0,0.0,49971.0,29325.0,150938.0,0.0
252969.0,1.0,0.0,1.0,29.0,4.0,0.0,3.0,4.0,-2.0,-2.0,-81.0,123108.0,-200.0,17245.0,27408.0,94569.0,32876.0,0.0,0.0,502003.0,0.0,0.0,0.0
84043.0,1.0,0.0,0.0,36.0,0.0,-1.0,-1.0,2.0,-2.0,-2.0,-81.0,76762.0,-200.0,-212.0,-232.0,40959.0,0.0,0.0,0.0,85318.0,20878.0,158460.0,0.0
10000.0,1.0,0.0,0.0,35.0,3.0,1.0,1.0,4.0,-2.0,-2.0,-81.0,122396.0,-200.0,-212.0,-232.0,20698.0,0.0,0.0,0.0,190593.0,0.0,45332.0,0.0
66913.0,1.0,0.0,0.0,21.0,5.0,-2.0,2.0,1.0,-1.0,-2.0,123978.0,-200.0,-200.0,-212.0,-232.0,100751.0,152054.0,0.0,0.0,0.0,145326.0,339672.0,0.0
296180.0,1.0,0.0,0.0,32.0,-1.0,1.0,0.0,3.0,-2.0,-2.0,61095.0,64096.0,-200.0,72096.0,-232.0,28165.0,0.0,0.0,0.0,199250.0,0.0,115094.0,0.0
10000.0,1.0,0.0,1.0,35.0,4.0,-2.0,4.0,4.0,-2.0,-2.0,-81.0,200071.0,-200.0,-212.0,-232.0,73509.0,151254.0,0.0,0.0,502015.0,32256.0,20583.0,0.0
10000.0,1.0,0.0,0.0,29.0,3.0,2.0,2.0,4.0,-2.0,-0.0,14199.0,149815.0,-200.0,39274.0,-232.0,-331.0,0.0,0.0,0.0,213072.0,0.0,0.0,0.0
10000.0,1.0,0.0,0.0,21.0,5.0,-2.0,5.0,4.0,-2.0,1.0,243108.0,186147.0,-200.0,165565.0,-232.0,-331.0,0.0,0.0,0.0,96602.0,0.0,0.0,0.0
334088.0,1.0,0.0,0.0,21.0,5.0,-2.0,5.0,1.0,-2.0,-1.0,142750.0,144747.0,-200.0,106525.0,68137.0,-331.0,0.0,0.0,0.0,381150.0,128289.0,22814.0,0.0
112402.0,1.0,1.0,1.0,39.0,-2.0,-2.0,-1.0,1.0,-2.0,-2.0,-81.0,79204.0,-200.0,6697.0,12653.0,45312.0,0.0,0.0,0.0,136120.0,4397.0,204736.0,0.0
143723.0,1.0,0.0,0.0,24.0,0.0,-2.0,3.0,4.0,-2.0,-2.0,106379.0,149496.0,-200.0,123316.0,-232.0,4801.0,0.0,0.0,0.0,340242.0,0.0,0.0,0.0
138819.0,1.0,0.0,0.0,21.0,5.0,3.0,5.0,5.0,-2.0,-2.0,151128.0,122059.0,-200.0,42273.0,-232.0,-331.0,0.0,0.0,0.0,254364.0,0.0,87429.0,0.0
222227.0,1.0,0.0,0.0,36.0,3.0,-1.0,0.0,3.0,-2.0,-2.0,-81.0,98357.0,-200.0,-212.0,39390.0,126127.0,163327.0,0.0,0.0,399734.0,0.0,0.0,0.0
98029.0,1.0,0.0,1.0,31.0,-1.0,-2.0,1.0,2.0,-2.0,-2.0,16574.0,81966.0,-200.0,116287.0,13429.0,94441.0,0.0,0.0,0.0,342445.0,0.0,120719.0,0.0
10000.0,1.0,1.0,0.0,27.0,5.0,-2.0,2.0,-0.0,-2.0,0.0,-81.0,153295.0,-200.0,115129.0,54463.0,5604.0,271067.0,0.0,0.0,237203.0,0.0,0.0,0.0
223788.0,1.0,0.0,0.0,25.0,0.0,-2.0,1.0,5.0,-2.0,-2.0,113673.0,82360.0,-200.0,-212.0,-232.0,89648.0,0.0,0.0,0.0,92987.0,104904.0,109767.0,0.0
170398.0,1.0,0.0,0.0,35.0,2.0,-2.0,-0.0,2.0,-2.0,-2.0,-81.0,103928.0,-200.0,20716.0,34520.0,87303.0,55832.0,0.0,0.0,298954.0,27421.0,29484.0,0.0
164783.0,1.0,0.0,0.0,24.0,4.0,-2.0,0.0,2.0,-2.0,-0.0,74729.0,176627.0,-200.0,107396.0,-232.0,-331.0,0.0,0.0,0.0,146237.0,38346.0,0.0,0.0
266023.0,1.0,0.0,0.0,27.0,2.0,-2.0,-0.0,5.0,-2.0,-1.0,115824.0,154868.0,-200.0,76675.0,-232.0,-331.0,0.0,256773.0,0.0,19127.0,6509.0,0.0,0.0
203509.0,1.0,0.0,0.0,32.0,-0.0,-1.0,-1.0,1.0,-2.0,-1.0,25894.0,72857.0,-200.0,15305.0,5313.0,32449.0,0.0,0.0,0.0,36118.0,0.0,60044.0,0.0
181773.0,1.0,1.0,0.0,31.0,-1.0,0.0,1.0,3.0,-2.0,-2.0,74862.0,68896.0,-200.0,75161.0,-232.0,16967.0,0.0,0.0,0.0,161618.0,0.0,91030.0,0.0
296636.0,1.0,0.0,0.0,39.0,6.0,-2.0,1.0,3.0,-2.0,-2.0,-81.0,200274.0,-200.0,-212.0,60910.0,101203.0,328221.0,0.0,0.0,626461.0,202623.0,0.0,0.0
108727.0,1.0,0.0,0.0,21.0,6.0,-2.0,3.0,-1.0,-2.0,-1.0,97434.0,90412.0,-200.0,61660.0,43294.0,33400.0,59356.0,0.0,0.0,35206.0,37832.0,92683.0,0.0
323892.0,1.0,0.0,1.0,21.0,3.0,-2.0,4.0,-0.0,-2.0,-1.0,109441.0,122936.0,-200.0,58178.0,58520.0,-331.0,0.0,297546.0,0.0,105455.0,115251.0,306088.0,0.0
122230.0,1.0,0.0,0.0,23.0,1.0,-2.0,2.0,3.0,-2.0,-2.0,100440.0,139617.0,-200.0,62234.0,-232.0,59139.0,0.0,0.0,0.0,234640.0,0.0,0.0,0.0
10000.0,1.0,2.0,1.0,37.0,-1.0,-2.0,2.0,3.0,-2.0,-2.0,-81.0,123932.0,-200.0,8698.0,-232.0,148468.0,0.0,0.0,0.0,444401.0,124834.0,388047.0,0.0
10000.0,1.0,0.0,1.0,21.0,1.0,-2.0,3.0,-2.0,-2.0,1.0,72712.0,155772.0,-200.0,149283.0,31541.0,-331.0,0.0,0.0,0.0,148965.0,0.0,243642.0,0.0
73540.0,1.0,0.0,0.0,21.0,2.0,-2.0,2.0,1.0,-2.0,-1.0,132417.0,100778.0,-200.0,91326.0,-232.0,-331.0,0.0,0.0,0.0,81533.0,0.0,75682.0,0.0
175373.0,1.0,0.0,0.0,36.0,0.0,-2.0,0.0,0.0,-2.0,-2.0,-81.0,112758.0,-200.0,-212.0,74156.0,92123.0,88804.0,0.0,0.0,292327.0,78629.0,65844.0,0.0
182869.0,1.0,0.0,0.0,27.0,1.0,-0.0,0.0,1.0,-2.0,-1.0,51082.0,56895.0,-200.0,17657.0,35859.0,43112.0,0.0,0.0,0.0,38014.0,0.0,146179.0,0.0
232392.0,1.0,1.0,1.0,36.0,-1.0,-1.0,-0.0,1.0,-2.0,-2.0,-81.0,90763.0,-200.0,-212.0,30890.0,5041.0,0.0,0.0,0.0,127344.0,60672.0,224325.0,0.0
10000.0,1.0,0.0,0.0,22.0,3.0,-2.0,2.0,2.0,-2.0,-2.0,137083.0,90618.0,-200.0,58682.0,-232.0,-331.0,0.0,0.0,0.0,0.0,0.0,63253.0,0.0
10000.0,1.0,0.0,0.0,21.0,3.0,-2.0,2.0,0.0,-2.0,1.0,148596.0,139953.0,-200.0,115970.0,-232.0,-331.0,0.0,0.0,0.0,2312.0,0.0,0.0,0.0
10000.0,1.0,0.0,0.0,21.0,5.0,-2.0,1.0,-1.0,-2.0,1.0,28281.0,84593.0,-200.0,40078.0,20305.0,49182.0,161549.0,0.0,0.0,15799.0,111477.0,132927.0,0.0
34775.0,1.0,0.0,0.0,21.0,3.0,-2.0,2.0,0.0,-2.0,-1.0,93919.0,132444.0,-200.0,110669.0,11733.0,8525.0,0.0,0.0,0.0,148982.0,0.0,0.0,0.0
127635.0,1.0,1.0,0.0,34.0,0.0,-2.0,1.0,3.0,-2.0,-2.0,-81.0,80760.0,-200.0,43625.0,3040.0,61322.0,0.0,0.0,0.0,220803.0,0.0,51758.0,0.0
359433.0,1.0,0.0,0.0,35.0,-0.0,-2.0,-1.0,4.0,-2.0,-2.0,-81.0,89733.0,-200.0,43940.0,-232.0,29055.0,0.0,0.0,0.0,152753.0,26341.0,59262.0,0.0
347363.0,1.0,0.0,0.0,21.0,1.0,1.0,2.0,4.0,-2.0,-2.0,227136.0,79925.0,-200.0,95209.0,-232.0,-331.0,0.0,0.0,0.0,176431.0,39705.0,156292.0,0.0
32946.0,1.0,0.0,1.0,34.0,-0.0,-2.0,-0.0,2.0,-2.0,-2.0,-81.0,137544.0,-200.0,104103.0,-232.0,33582.0,0.0,0.0,0.0,273183.0,0.0,112144.0,0.0
189255.0,1.0,0.0,0.0,26.0,3.0,-2.0,0.0,1.0,-2.0,-2.0,48757.0,108405.0,-200.0,45565.0,44251.0,60395.0,93487.0,0.0,0.0,199889.0,0.0,0.0,0.0
180717.0,1.0,0.0,1.0,37.0,-0.0,-1.0,-0.0,2.0,-2.0,-2.0,-81.0,80240.0,-200.0,954.0,23034.0,56477.0,0.0,0.0,0.0,188603.0,0.0,115209.0,0.0
10000.0,1.0,1.0,2.0,21.0,2.0,-2.0,4.0,-1.0,-2.0,-0.0,98256.0,237336.0,34311.0,174802.0,-232.0,-331.0,0.0,115150.0,0.0,206933.0,0.0,223350.0,1.0
277155.0,1.0,0.0,1.0,21.0,2.0,-2.0,2.0,1.0,-2.0,-0.0,40307.0,92759.0,-200.0,80721.0,10799.0,-331.0,0.0,70380.0,0.0,35005.0,0.0,112053.0,0.0
35373.0,1.0,0.0,0.0,24.0,3.0,-2.0,2.0,1.0,-2.0,-2.0,75129.0,74372.0,-200.0,-212.0,11610.0,44291.0,40491.0,0.0,0.0,101219.0,125543.0,254333.0,0.0
10000.0,1.0,0.0,0.0,21.0,3.0,-2.0,4.0,-0.0,-2.0,0.0,165329.0,207019.0,-200.0,89463.0,-232.0,-331.0,0.0,0.0,0.0,78475.0,26396.0,141780.0,1.0
10000.0,1.0,1.0,1.0,21.0,3.0,-2.0,6.0,1.0,-2.0,0.0,124268.0,134057.0,-200.0,222144.0,-232.0,-331.0,0.0,0.0,0.0,124225.0,0.0,118125.0,0.0
137826.0,1.0,0.0,0.0,30.0,-1.0,-0.0,0.0,1.0,-2.0,-2.0,16286.0,60075.0,-200.0,51970.0,26567.0,63950.0,0.0,0.0,0.0,124657.0,0.0,157632.0,0.0
108921.0,1.0,0.0,0.0,27.0,0.0,-2.0,-0.0,1.0,-2.0,-0.0,94200.0,108060.0,-200.0,77544.0,-232.0,98.0,0.0,0.0,0.0,78349.0,0.0,25287.0,0.0
149115.0,1.0,0.0,0.0,31.0,1.0,1.0,1.0,3.0,-2.0,-2.0,67639.0,102792.0,-200.0,17025.0,-232.0,-331.0,0.0,0.0,0.0,175699.0,0.0,128686.0,0.0
10000.0,1.0,0.0,0.0,21.0,5.0,-2.0,1.0,3.0,-2.0,-0.0,112856.0,91782.0,-200.0,66931.0,-232.0,-331.0,39607.0,0.0,0.0,0.0,0.0,0.0,0.0
349611.0,1.0,0.0,0.0,26.0,1.0,-1.0,2.0,2.0,-2.0,-2.0,97807.0,56904.0,-200.0,-212.0,31155.0,50825.0,0.0,0.0,0.0,155800.0,95641.0,167561.0,0.0
76309.0,1.0,0.0,0.0,24.0,2.0,-0.0,1.0,3.0,-2.0,-2.0,163944.0,43106.0,-200.0,32387.0,-232.0,21289.0,0.0,0.0,0.0,45434.0,0.0,118193.0,0.0
182372.0,1.0,0.0,1.0,33.0,-1.0,-1.0,0.0,1.0,-2.0,-2.0,12750.0,77457.0,-200.0,26887.0,28539.0,42857.0,0.0,0.0,0.0,144455.0,0.0,202308.0,0.0
156150.0,1.0,0.0,0.0,21.0,5.0,-1.0,3.0,5.0,-2.0,-2.0,327227.0,7934.0,-200.0,35824.0,-232.0,8506.0,0.0,0.0,0.0,0.0,139201.0,246641.0,0.0
322200.0,1.0,0.0,0.0,31.0,4.0,2.0,0.0,6.0,-2.0,-2.0,-81.0,135412.0,-200.0,-212.0,-232.0,-331.0,0.0,0.0,0.0,228400.0,0.0,0.0,0.0
268485.0,1.0,0.0,1.0,32.0,1.0,-2.0,0.0,1.0,-2.0,-2.0,-81.0,96766.0,-200.0,-212.0,61923.0,50893.0,0.0,0.0,0.0,190439.0,70299.0,132387.0,0.0
10000.0,1.0,0.0,1.0,31.0,-1.0,-2.0,-0.0,1.0,-2.0,-1.0,42844.0,103914.0,-200.0,70380.0,-232.0,26593.0,0.0,0.0,0.0,115339.0,0.0,107047.0,0.0
10000.0,1.0,0.0,0.0,22.0,2.0,-2.0,2.0,1.0,-2.0,1.0,154765.0,148831.0,-200.0,128348.0,-232.0,-331.0,0.0,0.0,0.0,104339.0,0.0,0.0,0.0
10000.0,1.0,0.0,0.0,24.0,4.0,-2.0,-0.0,1.0,-2.0,-0.0,52115.0,91962.0,-200.0,44618.0,-232.0,28377.0,82446.0,0.0,0.0,25408.0,86603.0,57061.0,0.0
368986.0,1.0,1.0,1.0,29.0,-2.0,0.0,2.0,4.0,-2.0,-2.0,51389.0,61041.0,-200.0,121572.0,-232.0,44470.0,0.0,0.0,0.0,297201.0,0.0,229781.0,0.0
16888.0,2.0,0.0,0.0,21.0,5.0,-2.0,1.0,5.0,-2.0,1.0,298714.0,168601.0,-200.0,159031.0,-232.0,-331.0,0.0,217282.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,0.0,0.0,21.0,3.0,-2.0,0.0,1.0,-2.0,-2.0,111653.0,-200.0,-200.0,-212.0,-232.0,112254.0,173094.0,0.0,44203.0,0.0,57790.0,244823.0,0.0
198100.0,1.0,0.0,0.0,21.0,3.0,-1.0,2.0,-1.0,-2.0,0.0,45334.0,86779.0,-200.0,37816.0,79862.0,14382.0,0.0,0.0,0.0,74542.0,76391.0,212974.0,0.0
10000.0,1.0,0.0,0.0,21.0,4.0,-2.0,2.0,1.0,-2.0,1.0,212295.0,180410.0,-200.0,146863.0,-232.0,-331.0,0.0,0.0,0.0,125327.0,22690.0,29804.0,0.0
17783.0,1.0,0.0,1.0,35.0,-0.0,-2.0,3.0,3.0,-2.0,-2.0,-81.0,201031.0,-200.0,36954.0,1340.0,83611.0,0.0,0.0,0.0,595569.0,0.0,79473.0,0.0
10000.0,1.0,0.0,0.0,21.0,5.0,-2.0,3.0,2.0,-2.0,-2.0,82247.0,24618.0,-200.0,-212.0,-232.0,108389.0,156733.0,0.0,0.0,19698.0,188453.0,376305.0,0.0
284606.0,1.0,0.0,0.0,32.0,2.0,-1.0,-1.0,1.0,-2.0,-2.0,-81.0,67575.0,-200.0,-212.0,64206.0,103663.0,161767.0,0.0,0.0,203930.0,16102.0,0.0,0.0
10000.0,1.0,1.0,0.0,26.0,-0.0,-2.0,4.0,1.0,-2.0,-1.0,81226.0,223194.0,-200.0,111138.0,29438.0,41514.0,0.0,0.0,0.0,571002.0,0.0,11149.0,0.0
10000.0,1.0,2.0,2.0,22.0,2.0,-2.0,5.0,2.0,-2.0,-2.0,-81.0,183879.0,18128.0,152213.0,-232.0,-331.0,0.0,0.0,0.0,348256.0,0.0,263495.0,1.0
138054.0,1.0,1.0,1.0,45.0,-2.0,-2.0,-1.0,2.0,-2.0,-2.0,-81.0,102737.0,-200.0,-212.0,7004.0,12675.0,0.0,0.0,0.0,161499.0,79717.0,263866.0,0.0
15398.0,1.0,1.0,1.0,36.0,-1.0,-1.0,1.0,2.0,-2.0,-2.0,-81.0,76402.0,-200.0,63249.0,18609.0,123069.0,0.0,0.0,0.0,321941.0,0.0,144077.0,0.0
10000.0,1.0,0.0,0.0,26.0,2.0,-2.0,1.0,1.0,-2.0,-1.0,101919.0,129168.0,-200.0,84503.0,-232.0,-331.0,0.0,0.0,0.0,87987.0,0.0,0.0,0.0
211019.0,1.0,0.0,0.0,27.0,1.0,-2.0,-1.0,2.0,-2.0,-0.0,84003.0,118559.0,-200.0,61008.0,-232.0,-331.0,0.0,0.0,0.0,18833.0,0.0,0.0,0.0
10549.0,1.0,0.0,0.0,21.0,1.0,-2.0,5.0,3.0,-2.0,-2.0,172144.0,102419.0,-200.0,-212.0,-232.0,17960.0,0.0,0.0,0.0,66893.0,99155.0,336921.0,0.0
99388.0,1.0,0.0,1.0,35.0,-1.0,-2.0,-1.0,1.0,-2.0,-2.0,7184.0,91151.0,-200.0,7639.0,16649.0,23904.0,0.0,0.0,0.0,79792.0,6501.0,141641.0,0.0
22793.0,1.0,0.0,2.0,33.0,2.0,-1.0,2.0,4.0,-2.0,-2.0,-81.0,174646.0,-200.0,43388.0,-232.0,47950.0,0.0,0.0,0.0,444967.0,0.0,128521.0,0.0
10000.0,1.0,1.0,1.0,21.0,5.0,-2.0,5.0,2.0,-2.0,-1.0,119366.0,121027.0,-200.0,116999.0,-232.0,-331.0,0.0,0.0,0.0,150333.0,21589.0,250465.0,0.0
97165.0,1.0,0.0,0.0,22.0,3.0,-2.0,-0.0,2.0,-2.0,-2.0,111153.0,12067.0,-200.0,-212.0,-232.0,82125.0,102046.0,0.0,0.0,0.0,54820.0,137908.0,0.0
10000.0,1.0,0.0,0.0,21.0,4.0,-2.0,1.0,1.0,-2.0,-0.0,197983.0,163181.0,-200.0,127970.0,-232.0,-331.0,0.0,0.0,0.0,60454.0,0.0,0.0,0.0
10000.0,1.0,0.0,0.0,21.0,3.0,-1.0,1.0,3.0,-2.0,-2.0,179602.0,28095.0,-200.0,40539.0,-232.0,32471.0,67165.0,0.0,0.0,0.0,0.0,70871.0,0.0
31678.0,1.0,0.0,0.0,21.0,3.0,-2.0,4.0,0.0,-2.0,2.0,238595.0,174337.0,-200.0,153492.0,-232.0,-331.0,0.0,121035.0,0.0,80807.0,0.0,16318.0,0.0
184264.0,1.0,0.0,0.0,32.0,-1.0,-1.0,-1.0,2.0,-2.0,-2.0,2523.0,58378.0,-200.0,53212.0,2326.0,79175.0,0.0,0.0,0.0,133115.0,0.0,89897.0,0.0
10000.0,1.0,2.0,1.0,33.0,-2.0,-2.0,2.0,3.0,-2.0,-2.0,-81.0,61972.0,-200.0,141172.0,-232.0,164833.0,0.0,0.0,0.0,415192.0,0.0,207345.0,0.0
99715.0,1.0,0.0,0.0,23.0,1.0,-2.0,-0.0,2.0,-2.0,1.0,127896.0,151566.0,-200.0,141657.0,-232.0,-331.0,0.0,0.0,0.0,74827.0,0.0,0.0,0.0
265112.0,1.0,0.0,0.0,21.0,0.0,-2.0,1.0,3.0,-2.0,0.0,115984.0,142276.0,-200.0,52644.0,-232.0,-331.0,0.0,0.0,0.0,69566.0,8529.0,44155.0,0.0
10000.0,1.0,1.0,1.0,42.0,2.0,1.0,1.0,4.0,-2.0,-2.0,-81.0,157149.0,-200.0,-212.0,-232.0,26851.0,0.0,0.0,0.0,363087.0,0.0,56203.0,0.0
